,Country,ISO3,Gas,Component,Year,Data,Unit
131261,GLOBAL,GLOBAL,CO[2],Total,1959,15970.9311766667,Pg~CO[2]~year^-1
131262,GLOBAL,GLOBAL,CO[2],Total,1960,15954.564407,Pg~CO[2]~year^-1
131263,GLOBAL,GLOBAL,CO[2],Total,1961,15522.4187926667,Pg~CO[2]~year^-1
131264,GLOBAL,GLOBAL,CO[2],Total,1962,15638.982564999998,Pg~CO[2]~year^-1
131265,GLOBAL,GLOBAL,CO[2],Total,1963,15919.707148000001,Pg~CO[2]~year^-1
131266,GLOBAL,GLOBAL,CO[2],Total,1964,16299.988481666698,Pg~CO[2]~year^-1
131267,GLOBAL,GLOBAL,CO[2],Total,1965,16378.170002,Pg~CO[2]~year^-1
131268,GLOBAL,GLOBAL,CO[2],Total,1966,16707.2709426667,Pg~CO[2]~year^-1
131269,GLOBAL,GLOBAL,CO[2],Total,1967,17161.1157626667,Pg~CO[2]~year^-1
131270,GLOBAL,GLOBAL,CO[2],Total,1968,17881.412050000003,Pg~CO[2]~year^-1
131271,GLOBAL,GLOBAL,CO[2],Total,1969,18427.039574,Pg~CO[2]~year^-1
131272,GLOBAL,GLOBAL,CO[2],Total,1970,19489.3397716667,Pg~CO[2]~year^-1
131273,GLOBAL,GLOBAL,CO[2],Total,1971,20082.83208,Pg~CO[2]~year^-1
131274,GLOBAL,GLOBAL,CO[2],Total,1972,20811.147441,Pg~CO[2]~year^-1
131275,GLOBAL,GLOBAL,CO[2],Total,1973,21524.589845000002,Pg~CO[2]~year^-1
131276,GLOBAL,GLOBAL,CO[2],Total,1974,21329.132118,Pg~CO[2]~year^-1
131277,GLOBAL,GLOBAL,CO[2],Total,1975,21414.311485,Pg~CO[2]~year^-1
131278,GLOBAL,GLOBAL,CO[2],Total,1976,22285.780739333302,Pg~CO[2]~year^-1
131279,GLOBAL,GLOBAL,CO[2],Total,1977,22899.5072273333,Pg~CO[2]~year^-1
131280,GLOBAL,GLOBAL,CO[2],Total,1978,23290.802190666698,Pg~CO[2]~year^-1
131281,GLOBAL,GLOBAL,CO[2],Total,1979,23666.3453066667,Pg~CO[2]~year^-1
131282,GLOBAL,GLOBAL,CO[2],Total,1980,23575.5678306667,Pg~CO[2]~year^-1
131283,GLOBAL,GLOBAL,CO[2],Total,1981,23417.027346000003,Pg~CO[2]~year^-1
131284,GLOBAL,GLOBAL,CO[2],Total,1982,23282.398427333297,Pg~CO[2]~year^-1
131285,GLOBAL,GLOBAL,CO[2],Total,1983,23801.129113,Pg~CO[2]~year^-1
131286,GLOBAL,GLOBAL,CO[2],Total,1984,24958.893059,Pg~CO[2]~year^-1
131287,GLOBAL,GLOBAL,CO[2],Total,1985,25390.201014,Pg~CO[2]~year^-1
131288,GLOBAL,GLOBAL,CO[2],Total,1986,25729.057133000002,Pg~CO[2]~year^-1
131289,GLOBAL,GLOBAL,CO[2],Total,1987,26370.235062,Pg~CO[2]~year^-1
131290,GLOBAL,GLOBAL,CO[2],Total,1988,27149.8632463333,Pg~CO[2]~year^-1
131291,GLOBAL,GLOBAL,CO[2],Total,1989,27263.513642333302,Pg~CO[2]~year^-1
131292,GLOBAL,GLOBAL,CO[2],Total,1990,27618.984575666702,Pg~CO[2]~year^-1
131293,GLOBAL,GLOBAL,CO[2],Total,1991,27988.4231423333,Pg~CO[2]~year^-1
131294,GLOBAL,GLOBAL,CO[2],Total,1992,27456.2411193333,Pg~CO[2]~year^-1
131295,GLOBAL,GLOBAL,CO[2],Total,1993,27671.7197916667,Pg~CO[2]~year^-1
131296,GLOBAL,GLOBAL,CO[2],Total,1994,28249.326487000002,Pg~CO[2]~year^-1
131297,GLOBAL,GLOBAL,CO[2],Total,1995,28728.325609666703,Pg~CO[2]~year^-1
131298,GLOBAL,GLOBAL,CO[2],Total,1996,29426.327964,Pg~CO[2]~year^-1
131299,GLOBAL,GLOBAL,CO[2],Total,1997,31389.2006913333,Pg~CO[2]~year^-1
131300,GLOBAL,GLOBAL,CO[2],Total,1998,29683.7311593333,Pg~CO[2]~year^-1
131301,GLOBAL,GLOBAL,CO[2],Total,1999,30200.702602333302,Pg~CO[2]~year^-1
131302,GLOBAL,GLOBAL,CO[2],Total,2000,30549.2089576667,Pg~CO[2]~year^-1
131303,GLOBAL,GLOBAL,CO[2],Total,2001,30388.630622333298,Pg~CO[2]~year^-1
131304,GLOBAL,GLOBAL,CO[2],Total,2002,31438.6745416667,Pg~CO[2]~year^-1
131305,GLOBAL,GLOBAL,CO[2],Total,2003,33281.1989296667,Pg~CO[2]~year^-1
131306,GLOBAL,GLOBAL,CO[2],Total,2004,33975.5413053333,Pg~CO[2]~year^-1
131307,GLOBAL,GLOBAL,CO[2],Total,2005,34311.0503703333,Pg~CO[2]~year^-1
131308,GLOBAL,GLOBAL,CO[2],Total,2006,35644.1187163333,Pg~CO[2]~year^-1
131309,GLOBAL,GLOBAL,CO[2],Total,2007,35919.590741333304,Pg~CO[2]~year^-1
131310,GLOBAL,GLOBAL,CO[2],Total,2008,36704.3582313333,Pg~CO[2]~year^-1
131311,GLOBAL,GLOBAL,CO[2],Total,2009,36572.806108000004,Pg~CO[2]~year^-1
131312,GLOBAL,GLOBAL,CO[2],Total,2010,38178.2416513333,Pg~CO[2]~year^-1
131313,GLOBAL,GLOBAL,CO[2],Total,2011,39425.6224753333,Pg~CO[2]~year^-1
131314,GLOBAL,GLOBAL,CO[2],Total,2012,39808.882058,Pg~CO[2]~year^-1
131315,GLOBAL,GLOBAL,CO[2],Total,2013,39921.784168666694,Pg~CO[2]~year^-1
131316,GLOBAL,GLOBAL,CO[2],Total,2014,40472.0583783333,Pg~CO[2]~year^-1
131317,GLOBAL,GLOBAL,CO[2],Total,2015,40919.581798333296,Pg~CO[2]~year^-1
131318,GLOBAL,GLOBAL,CO[2],Total,2016,40025.6604533333,Pg~CO[2]~year^-1
131319,GLOBAL,GLOBAL,CO[2],Total,2017,40401.0132246667,Pg~CO[2]~year^-1
131320,GLOBAL,GLOBAL,CO[2],Total,2018,40980.9515523333,Pg~CO[2]~year^-1
131321,GLOBAL,GLOBAL,CO[2],Total,2019,41614.5260746667,Pg~CO[2]~year^-1
131322,GLOBAL,GLOBAL,CO[2],Total,2020,39294.9841276667,Pg~CO[2]~year^-1
131323,GLOBAL,GLOBAL,CO[2],Total,2021,41118.139280999996,Pg~CO[2]~year^-1
131324,GLOBAL,GLOBAL,N[2]*O,Fossil,1830,0.130835433561062,Tg~N[2]*O~year^-1
131325,GLOBAL,GLOBAL,N[2]*O,Fossil,1831,0.132443580410657,Tg~N[2]*O~year^-1
131326,GLOBAL,GLOBAL,N[2]*O,Fossil,1832,0.134625911314195,Tg~N[2]*O~year^-1
131327,GLOBAL,GLOBAL,N[2]*O,Fossil,1833,0.136777942724,Tg~N[2]*O~year^-1
131328,GLOBAL,GLOBAL,N[2]*O,Fossil,1834,0.138341026793176,Tg~N[2]*O~year^-1
131329,GLOBAL,GLOBAL,N[2]*O,Fossil,1835,0.140870757507982,Tg~N[2]*O~year^-1
131330,GLOBAL,GLOBAL,N[2]*O,Fossil,1836,0.143086204607327,Tg~N[2]*O~year^-1
131331,GLOBAL,GLOBAL,N[2]*O,Fossil,1837,0.145305299090743,Tg~N[2]*O~year^-1
131332,GLOBAL,GLOBAL,N[2]*O,Fossil,1838,0.146720212384181,Tg~N[2]*O~year^-1
131333,GLOBAL,GLOBAL,N[2]*O,Fossil,1839,0.148858843352626,Tg~N[2]*O~year^-1
131334,GLOBAL,GLOBAL,N[2]*O,Fossil,1840,0.151029760259724,Tg~N[2]*O~year^-1
131335,GLOBAL,GLOBAL,N[2]*O,Fossil,1841,0.153150987618876,Tg~N[2]*O~year^-1
131336,GLOBAL,GLOBAL,N[2]*O,Fossil,1842,0.155752246423921,Tg~N[2]*O~year^-1
131337,GLOBAL,GLOBAL,N[2]*O,Fossil,1843,0.158104665470046,Tg~N[2]*O~year^-1
131338,GLOBAL,GLOBAL,N[2]*O,Fossil,1844,0.161457387050238,Tg~N[2]*O~year^-1
131339,GLOBAL,GLOBAL,N[2]*O,Fossil,1845,0.165429850989582,Tg~N[2]*O~year^-1
131340,GLOBAL,GLOBAL,N[2]*O,Fossil,1846,0.169024094780516,Tg~N[2]*O~year^-1
131341,GLOBAL,GLOBAL,N[2]*O,Fossil,1847,0.173332877125361,Tg~N[2]*O~year^-1
131342,GLOBAL,GLOBAL,N[2]*O,Fossil,1848,0.176588687286095,Tg~N[2]*O~year^-1
131343,GLOBAL,GLOBAL,N[2]*O,Fossil,1849,0.179981372822841,Tg~N[2]*O~year^-1
131344,GLOBAL,GLOBAL,N[2]*O,Fossil,1850,0.183555919020637,Tg~N[2]*O~year^-1
131345,GLOBAL,GLOBAL,N[2]*O,Fossil,1851,0.185801317931887,Tg~N[2]*O~year^-1
131346,GLOBAL,GLOBAL,N[2]*O,Fossil,1852,0.188026421384278,Tg~N[2]*O~year^-1
131347,GLOBAL,GLOBAL,N[2]*O,Fossil,1853,0.190218686109149,Tg~N[2]*O~year^-1
131348,GLOBAL,GLOBAL,N[2]*O,Fossil,1854,0.19236552700317,Tg~N[2]*O~year^-1
131349,GLOBAL,GLOBAL,N[2]*O,Fossil,1855,0.194454427358596,Tg~N[2]*O~year^-1
131350,GLOBAL,GLOBAL,N[2]*O,Fossil,1856,0.196472795643861,Tg~N[2]*O~year^-1
131351,GLOBAL,GLOBAL,N[2]*O,Fossil,1857,0.198408092117132,Tg~N[2]*O~year^-1
131352,GLOBAL,GLOBAL,N[2]*O,Fossil,1858,0.200247765771857,Tg~N[2]*O~year^-1
131353,GLOBAL,GLOBAL,N[2]*O,Fossil,1859,0.201979249705006,Tg~N[2]*O~year^-1
131354,GLOBAL,GLOBAL,N[2]*O,Fossil,1860,0.203589979930327,Tg~N[2]*O~year^-1
131355,GLOBAL,GLOBAL,N[2]*O,Fossil,1861,0.205124836837303,Tg~N[2]*O~year^-1
131356,GLOBAL,GLOBAL,N[2]*O,Fossil,1862,0.206640327072383,Tg~N[2]*O~year^-1
131357,GLOBAL,GLOBAL,N[2]*O,Fossil,1863,0.208141454973579,Tg~N[2]*O~year^-1
131358,GLOBAL,GLOBAL,N[2]*O,Fossil,1864,0.209633180029039,Tg~N[2]*O~year^-1
131359,GLOBAL,GLOBAL,N[2]*O,Fossil,1865,0.211120492927996,Tg~N[2]*O~year^-1
131360,GLOBAL,GLOBAL,N[2]*O,Fossil,1866,0.212608355017584,Tg~N[2]*O~year^-1
131361,GLOBAL,GLOBAL,N[2]*O,Fossil,1867,0.214101754807243,Tg~N[2]*O~year^-1
131362,GLOBAL,GLOBAL,N[2]*O,Fossil,1868,0.215605666849919,Tg~N[2]*O~year^-1
131363,GLOBAL,GLOBAL,N[2]*O,Fossil,1869,0.217125079839255,Tg~N[2]*O~year^-1
131364,GLOBAL,GLOBAL,N[2]*O,Fossil,1870,0.218664948976829,Tg~N[2]*O~year^-1
131365,GLOBAL,GLOBAL,N[2]*O,Fossil,1871,0.220854516048404,Tg~N[2]*O~year^-1
131366,GLOBAL,GLOBAL,N[2]*O,Fossil,1872,0.224149079481305,Tg~N[2]*O~year^-1
131367,GLOBAL,GLOBAL,N[2]*O,Fossil,1873,0.228292692756828,Tg~N[2]*O~year^-1
131368,GLOBAL,GLOBAL,N[2]*O,Fossil,1874,0.233029413014318,Tg~N[2]*O~year^-1
131369,GLOBAL,GLOBAL,N[2]*O,Fossil,1875,0.238103310059421,Tg~N[2]*O~year^-1
131370,GLOBAL,GLOBAL,N[2]*O,Fossil,1876,0.2432584286062,Tg~N[2]*O~year^-1
131371,GLOBAL,GLOBAL,N[2]*O,Fossil,1877,0.248238846120265,Tg~N[2]*O~year^-1
131372,GLOBAL,GLOBAL,N[2]*O,Fossil,1878,0.252788612382751,Tg~N[2]*O~year^-1
131373,GLOBAL,GLOBAL,N[2]*O,Fossil,1879,0.256651775542049,Tg~N[2]*O~year^-1
131374,GLOBAL,GLOBAL,N[2]*O,Fossil,1880,0.259572436882231,Tg~N[2]*O~year^-1
131375,GLOBAL,GLOBAL,N[2]*O,Fossil,1881,0.261860077308551,Tg~N[2]*O~year^-1
131376,GLOBAL,GLOBAL,N[2]*O,Fossil,1882,0.264012947339875,Tg~N[2]*O~year^-1
131377,GLOBAL,GLOBAL,N[2]*O,Fossil,1883,0.266058146982384,Tg~N[2]*O~year^-1
131378,GLOBAL,GLOBAL,N[2]*O,Fossil,1884,0.268022744795197,Tg~N[2]*O~year^-1
131379,GLOBAL,GLOBAL,N[2]*O,Fossil,1885,0.269933884141725,Tg~N[2]*O~year^-1
131380,GLOBAL,GLOBAL,N[2]*O,Fossil,1886,0.271818624583705,Tg~N[2]*O~year^-1
131381,GLOBAL,GLOBAL,N[2]*O,Fossil,1887,0.273704103416051,Tg~N[2]*O~year^-1
131382,GLOBAL,GLOBAL,N[2]*O,Fossil,1888,0.275617395008212,Tg~N[2]*O~year^-1
131383,GLOBAL,GLOBAL,N[2]*O,Fossil,1889,0.277585626257666,Tg~N[2]*O~year^-1
131384,GLOBAL,GLOBAL,N[2]*O,Fossil,1890,0.28689579362974,Tg~N[2]*O~year^-1
131385,GLOBAL,GLOBAL,N[2]*O,Fossil,1891,0.290701354933145,Tg~N[2]*O~year^-1
131386,GLOBAL,GLOBAL,N[2]*O,Fossil,1892,0.294696457246796,Tg~N[2]*O~year^-1
131387,GLOBAL,GLOBAL,N[2]*O,Fossil,1893,0.298873282281451,Tg~N[2]*O~year^-1
131388,GLOBAL,GLOBAL,N[2]*O,Fossil,1894,0.303224051433739,Tg~N[2]*O~year^-1
131389,GLOBAL,GLOBAL,N[2]*O,Fossil,1895,0.307740846185852,Tg~N[2]*O~year^-1
131390,GLOBAL,GLOBAL,N[2]*O,Fossil,1896,0.312415943603511,Tg~N[2]*O~year^-1
131391,GLOBAL,GLOBAL,N[2]*O,Fossil,1897,0.31724147123885,Tg~N[2]*O~year^-1
131392,GLOBAL,GLOBAL,N[2]*O,Fossil,1898,0.322209714539788,Tg~N[2]*O~year^-1
131393,GLOBAL,GLOBAL,N[2]*O,Fossil,1899,0.327312786352936,Tg~N[2]*O~year^-1
131394,GLOBAL,GLOBAL,N[2]*O,Fossil,1900,0.3325429297772,Tg~N[2]*O~year^-1
131395,GLOBAL,GLOBAL,N[2]*O,Fossil,1901,0.338193247312371,Tg~N[2]*O~year^-1
131396,GLOBAL,GLOBAL,N[2]*O,Fossil,1902,0.344455669194952,Tg~N[2]*O~year^-1
131397,GLOBAL,GLOBAL,N[2]*O,Fossil,1903,0.351170523007967,Tg~N[2]*O~year^-1
131398,GLOBAL,GLOBAL,N[2]*O,Fossil,1904,0.358178049989223,Tg~N[2]*O~year^-1
131399,GLOBAL,GLOBAL,N[2]*O,Fossil,1905,0.365318529313084,Tg~N[2]*O~year^-1
131400,GLOBAL,GLOBAL,N[2]*O,Fossil,1906,0.372432296298936,Tg~N[2]*O~year^-1
131401,GLOBAL,GLOBAL,N[2]*O,Fossil,1907,0.379359515157186,Tg~N[2]*O~year^-1
131402,GLOBAL,GLOBAL,N[2]*O,Fossil,1908,0.385940538260458,Tg~N[2]*O~year^-1
131403,GLOBAL,GLOBAL,N[2]*O,Fossil,1909,0.3920156321236,Tg~N[2]*O~year^-1
131404,GLOBAL,GLOBAL,N[2]*O,Fossil,1910,0.397425042834806,Tg~N[2]*O~year^-1
131405,GLOBAL,GLOBAL,N[2]*O,Fossil,1911,0.40237306445878,Tg~N[2]*O~year^-1
131406,GLOBAL,GLOBAL,N[2]*O,Fossil,1912,0.407171147287986,Tg~N[2]*O~year^-1
131407,GLOBAL,GLOBAL,N[2]*O,Fossil,1913,0.411821346099329,Tg~N[2]*O~year^-1
131408,GLOBAL,GLOBAL,N[2]*O,Fossil,1914,0.416322431385594,Tg~N[2]*O~year^-1
131409,GLOBAL,GLOBAL,N[2]*O,Fossil,1915,0.420678630911723,Tg~N[2]*O~year^-1
131410,GLOBAL,GLOBAL,N[2]*O,Fossil,1916,0.424890137419882,Tg~N[2]*O~year^-1
131411,GLOBAL,GLOBAL,N[2]*O,Fossil,1917,0.428958249334195,Tg~N[2]*O~year^-1
131412,GLOBAL,GLOBAL,N[2]*O,Fossil,1918,0.432884248273896,Tg~N[2]*O~year^-1
131413,GLOBAL,GLOBAL,N[2]*O,Fossil,1919,0.436670241867209,Tg~N[2]*O~year^-1
131414,GLOBAL,GLOBAL,N[2]*O,Fossil,1920,0.440316195486937,Tg~N[2]*O~year^-1
131415,GLOBAL,GLOBAL,N[2]*O,Fossil,1921,0.444031001354076,Tg~N[2]*O~year^-1
131416,GLOBAL,GLOBAL,N[2]*O,Fossil,1922,0.447978012415685,Tg~N[2]*O~year^-1
131417,GLOBAL,GLOBAL,N[2]*O,Fossil,1923,0.452089268896902,Tg~N[2]*O~year^-1
131418,GLOBAL,GLOBAL,N[2]*O,Fossil,1924,0.456297650571178,Tg~N[2]*O~year^-1
131419,GLOBAL,GLOBAL,N[2]*O,Fossil,1925,0.460536060653061,Tg~N[2]*O~year^-1
131420,GLOBAL,GLOBAL,N[2]*O,Fossil,1926,0.464736873790921,Tg~N[2]*O~year^-1
131421,GLOBAL,GLOBAL,N[2]*O,Fossil,1927,0.468833314245366,Tg~N[2]*O~year^-1
131422,GLOBAL,GLOBAL,N[2]*O,Fossil,1928,0.472757707502668,Tg~N[2]*O~year^-1
131423,GLOBAL,GLOBAL,N[2]*O,Fossil,1929,0.476442951304383,Tg~N[2]*O~year^-1
131424,GLOBAL,GLOBAL,N[2]*O,Fossil,1930,0.479821086532133,Tg~N[2]*O~year^-1
131425,GLOBAL,GLOBAL,N[2]*O,Fossil,1931,0.484560869956588,Tg~N[2]*O~year^-1
131426,GLOBAL,GLOBAL,N[2]*O,Fossil,1932,0.492085007541645,Tg~N[2]*O~year^-1
131427,GLOBAL,GLOBAL,N[2]*O,Fossil,1933,0.501957732114594,Tg~N[2]*O~year^-1
131428,GLOBAL,GLOBAL,N[2]*O,Fossil,1934,0.51374346564836,Tg~N[2]*O~year^-1
131429,GLOBAL,GLOBAL,N[2]*O,Fossil,1935,0.527006177885126,Tg~N[2]*O~year^-1
131430,GLOBAL,GLOBAL,N[2]*O,Fossil,1936,0.541309894702474,Tg~N[2]*O~year^-1
131431,GLOBAL,GLOBAL,N[2]*O,Fossil,1937,0.556219306843146,Tg~N[2]*O~year^-1
131432,GLOBAL,GLOBAL,N[2]*O,Fossil,1938,0.571298074647898,Tg~N[2]*O~year^-1
131433,GLOBAL,GLOBAL,N[2]*O,Fossil,1939,0.586110789293,Tg~N[2]*O~year^-1
131434,GLOBAL,GLOBAL,N[2]*O,Fossil,1940,0.600221871660866,Tg~N[2]*O~year^-1
131435,GLOBAL,GLOBAL,N[2]*O,Fossil,1941,0.615202297556199,Tg~N[2]*O~year^-1
131436,GLOBAL,GLOBAL,N[2]*O,Fossil,1942,0.632649723144887,Tg~N[2]*O~year^-1
131437,GLOBAL,GLOBAL,N[2]*O,Fossil,1943,0.652151288724086,Tg~N[2]*O~year^-1
131438,GLOBAL,GLOBAL,N[2]*O,Fossil,1944,0.673297267550334,Tg~N[2]*O~year^-1
131439,GLOBAL,GLOBAL,N[2]*O,Fossil,1945,0.695678641204086,Tg~N[2]*O~year^-1
131440,GLOBAL,GLOBAL,N[2]*O,Fossil,1946,0.718883901576918,Tg~N[2]*O~year^-1
131441,GLOBAL,GLOBAL,N[2]*O,Fossil,1947,0.742502744788937,Tg~N[2]*O~year^-1
131442,GLOBAL,GLOBAL,N[2]*O,Fossil,1948,0.766125002934041,Tg~N[2]*O~year^-1
131443,GLOBAL,GLOBAL,N[2]*O,Fossil,1949,0.789341215893493,Tg~N[2]*O~year^-1
131444,GLOBAL,GLOBAL,N[2]*O,Fossil,1950,0.811739946156293,Tg~N[2]*O~year^-1
131445,GLOBAL,GLOBAL,N[2]*O,Fossil,1951,0.840076277502176,Tg~N[2]*O~year^-1
131446,GLOBAL,GLOBAL,N[2]*O,Fossil,1952,0.880155997362652,Tg~N[2]*O~year^-1
131447,GLOBAL,GLOBAL,N[2]*O,Fossil,1953,0.930146021437856,Tg~N[2]*O~year^-1
131448,GLOBAL,GLOBAL,N[2]*O,Fossil,1954,0.988215398426152,Tg~N[2]*O~year^-1
131449,GLOBAL,GLOBAL,N[2]*O,Fossil,1955,1.05253107394339,Tg~N[2]*O~year^-1
131450,GLOBAL,GLOBAL,N[2]*O,Fossil,1956,1.12126116721244,Tg~N[2]*O~year^-1
131451,GLOBAL,GLOBAL,N[2]*O,Fossil,1957,1.19257376548402,Tg~N[2]*O~year^-1
131452,GLOBAL,GLOBAL,N[2]*O,Fossil,1958,1.26463585572678,Tg~N[2]*O~year^-1
131453,GLOBAL,GLOBAL,N[2]*O,Fossil,1959,1.33561568085784,Tg~N[2]*O~year^-1
131454,GLOBAL,GLOBAL,N[2]*O,Fossil,1960,1.40368145199495,Tg~N[2]*O~year^-1
131455,GLOBAL,GLOBAL,N[2]*O,Fossil,1961,1.47698480230116,Tg~N[2]*O~year^-1
131456,GLOBAL,GLOBAL,N[2]*O,Fossil,1962,1.56275542180857,Tg~N[2]*O~year^-1
131457,GLOBAL,GLOBAL,N[2]*O,Fossil,1963,1.65778090927974,Tg~N[2]*O~year^-1
131458,GLOBAL,GLOBAL,N[2]*O,Fossil,1964,1.75884727530225,Tg~N[2]*O~year^-1
131459,GLOBAL,GLOBAL,N[2]*O,Fossil,1965,1.8627415190005,Tg~N[2]*O~year^-1
131460,GLOBAL,GLOBAL,N[2]*O,Fossil,1966,1.96624906873933,Tg~N[2]*O~year^-1
131461,GLOBAL,GLOBAL,N[2]*O,Fossil,1967,2.06615867155833,Tg~N[2]*O~year^-1
131462,GLOBAL,GLOBAL,N[2]*O,Fossil,1968,2.1592570640927,Tg~N[2]*O~year^-1
131463,GLOBAL,GLOBAL,N[2]*O,Fossil,1969,2.22995967920807,Tg~N[2]*O~year^-1
131464,GLOBAL,GLOBAL,N[2]*O,Fossil,1970,2.08799609676818,Tg~N[2]*O~year^-1
131465,GLOBAL,GLOBAL,N[2]*O,Fossil,1971,2.11550841940764,Tg~N[2]*O~year^-1
131466,GLOBAL,GLOBAL,N[2]*O,Fossil,1972,2.18018749326277,Tg~N[2]*O~year^-1
131467,GLOBAL,GLOBAL,N[2]*O,Fossil,1973,2.30011978137872,Tg~N[2]*O~year^-1
131468,GLOBAL,GLOBAL,N[2]*O,Fossil,1974,2.37941267047293,Tg~N[2]*O~year^-1
131469,GLOBAL,GLOBAL,N[2]*O,Fossil,1975,2.3394441718501,Tg~N[2]*O~year^-1
131470,GLOBAL,GLOBAL,N[2]*O,Fossil,1976,2.4085509798517,Tg~N[2]*O~year^-1
131471,GLOBAL,GLOBAL,N[2]*O,Fossil,1977,2.4441663763881,Tg~N[2]*O~year^-1
131472,GLOBAL,GLOBAL,N[2]*O,Fossil,1978,2.5007937448795,Tg~N[2]*O~year^-1
131473,GLOBAL,GLOBAL,N[2]*O,Fossil,1979,2.5422211739598,Tg~N[2]*O~year^-1
131474,GLOBAL,GLOBAL,N[2]*O,Fossil,1980,2.45557577227854,Tg~N[2]*O~year^-1
131475,GLOBAL,GLOBAL,N[2]*O,Fossil,1981,2.41175224377667,Tg~N[2]*O~year^-1
131476,GLOBAL,GLOBAL,N[2]*O,Fossil,1982,2.29938679956112,Tg~N[2]*O~year^-1
131477,GLOBAL,GLOBAL,N[2]*O,Fossil,1983,2.31936693149967,Tg~N[2]*O~year^-1
131478,GLOBAL,GLOBAL,N[2]*O,Fossil,1984,2.35625687051173,Tg~N[2]*O~year^-1
131479,GLOBAL,GLOBAL,N[2]*O,Fossil,1985,2.31909367635303,Tg~N[2]*O~year^-1
131480,GLOBAL,GLOBAL,N[2]*O,Fossil,1986,2.28644847335234,Tg~N[2]*O~year^-1
131481,GLOBAL,GLOBAL,N[2]*O,Fossil,1987,2.29995550821371,Tg~N[2]*O~year^-1
131482,GLOBAL,GLOBAL,N[2]*O,Fossil,1988,2.28277110201138,Tg~N[2]*O~year^-1
131483,GLOBAL,GLOBAL,N[2]*O,Fossil,1989,2.28179172884242,Tg~N[2]*O~year^-1
131484,GLOBAL,GLOBAL,N[2]*O,Fossil,1990,2.1491513564228,Tg~N[2]*O~year^-1
131485,GLOBAL,GLOBAL,N[2]*O,Fossil,1991,2.1505358591014,Tg~N[2]*O~year^-1
131486,GLOBAL,GLOBAL,N[2]*O,Fossil,1992,2.178091889219,Tg~N[2]*O~year^-1
131487,GLOBAL,GLOBAL,N[2]*O,Fossil,1993,2.183896778482,Tg~N[2]*O~year^-1
131488,GLOBAL,GLOBAL,N[2]*O,Fossil,1994,2.2360771497478,Tg~N[2]*O~year^-1
131489,GLOBAL,GLOBAL,N[2]*O,Fossil,1995,2.3490061364213,Tg~N[2]*O~year^-1
131490,GLOBAL,GLOBAL,N[2]*O,Fossil,1996,2.395136341093,Tg~N[2]*O~year^-1
131491,GLOBAL,GLOBAL,N[2]*O,Fossil,1997,2.4183021586535,Tg~N[2]*O~year^-1
131492,GLOBAL,GLOBAL,N[2]*O,Fossil,1998,2.2884915632166,Tg~N[2]*O~year^-1
131493,GLOBAL,GLOBAL,N[2]*O,Fossil,1999,2.2524385065901,Tg~N[2]*O~year^-1
131494,GLOBAL,GLOBAL,N[2]*O,Fossil,2000,2.3354602034335,Tg~N[2]*O~year^-1
131495,GLOBAL,GLOBAL,N[2]*O,Fossil,2001,2.3198187223149,Tg~N[2]*O~year^-1
131496,GLOBAL,GLOBAL,N[2]*O,Fossil,2002,2.3080654568494,Tg~N[2]*O~year^-1
131497,GLOBAL,GLOBAL,N[2]*O,Fossil,2003,2.3540718648085,Tg~N[2]*O~year^-1
131498,GLOBAL,GLOBAL,N[2]*O,Fossil,2004,2.4517407032723,Tg~N[2]*O~year^-1
131499,GLOBAL,GLOBAL,N[2]*O,Fossil,2005,2.4983752663414,Tg~N[2]*O~year^-1
131500,GLOBAL,GLOBAL,N[2]*O,Fossil,2006,2.5189322850286,Tg~N[2]*O~year^-1
131501,GLOBAL,GLOBAL,N[2]*O,Fossil,2007,2.6175848597496,Tg~N[2]*O~year^-1
131502,GLOBAL,GLOBAL,N[2]*O,Fossil,2008,2.5273539980709,Tg~N[2]*O~year^-1
131503,GLOBAL,GLOBAL,N[2]*O,Fossil,2009,2.4201246156392,Tg~N[2]*O~year^-1
131504,GLOBAL,GLOBAL,N[2]*O,Fossil,2010,2.4732883236839,Tg~N[2]*O~year^-1
131505,GLOBAL,GLOBAL,N[2]*O,Fossil,2011,2.5699932621497,Tg~N[2]*O~year^-1
131506,GLOBAL,GLOBAL,N[2]*O,Fossil,2012,2.6469977158714,Tg~N[2]*O~year^-1
131507,GLOBAL,GLOBAL,N[2]*O,Fossil,2013,2.6834063077859,Tg~N[2]*O~year^-1
131508,GLOBAL,GLOBAL,N[2]*O,Fossil,2014,2.7027851806956,Tg~N[2]*O~year^-1
131509,GLOBAL,GLOBAL,N[2]*O,Fossil,2015,2.7070186870602,Tg~N[2]*O~year^-1
131510,GLOBAL,GLOBAL,N[2]*O,Fossil,2016,2.7189784837382,Tg~N[2]*O~year^-1
131511,GLOBAL,GLOBAL,N[2]*O,Fossil,2017,2.7457498541818,Tg~N[2]*O~year^-1
131512,GLOBAL,GLOBAL,N[2]*O,Fossil,2018,2.7746031177187,Tg~N[2]*O~year^-1
131513,GLOBAL,GLOBAL,N[2]*O,Fossil,2019,2.8094494883553,Tg~N[2]*O~year^-1
131514,GLOBAL,GLOBAL,N[2]*O,Fossil,2020,2.8251185524492,Tg~N[2]*O~year^-1
131515,GLOBAL,GLOBAL,N[2]*O,Fossil,2021,2.9021745605519,Tg~N[2]*O~year^-1
